CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn,_dataobs_
10856,43,Female,60958,New York City,New York,10011,East,United States,67,4465.1865,Silver,2023-06-01,Electronics,1,6324
19400,,Female,72357,Philadelphia,Pennsylvania,19143,East,United States,97,12218.518,Platinum,2023-12-16,Home and Kitchen,0,6327
13047,32,Female,43342,New York City,,10009,East,United States,71,196.26888,Bronze,2023-05-04,Sports and Outdoors,1,6329
18154,27,,106181,San Francisco,,94109,West,United States,37,9752.239,Gold,2023-12-14,Beauty,0,6331
19245,,Female,83904,San Francisco,California,94122,West,United States,38,6764.751,Gold,2023-11-04,Home and Kitchen,0,6336
12240,43,,86967,Philadelphia,,19120,East,United States,12,6440.6494,Gold,2023-12-04,Pet Supplies,0,6344
13476,32,Female,52990,Rochester,,55901,Central,United States,90,5801.4863,Gold,2023-12-12,Beauty,0,6351
14356,59,Female,59543,Knoxville,Tennessee,37918,South,United States,84,340.77637,Bronze,2023-01-16,Pet Supplies,1,6355
10110,33,Female,70421,Knoxville,,37918,South,United States,6,10548.368,Platinum,2023-12-17,Clothing,0,6356
17269,36,Female,90769,,,44105,East,United States,20,6787.3926,Gold,2023-12-29,Sports and Outdoors,0,6363
12585,43,Female,73810,Cleveland,Ohio,44105,East,United States,27,10002.932,Platinum,2023-11-14,Home and Kitchen,0,6364
18281,54,Female,51801,Cleveland,Ohio,44105,East,United States,14,130.87029,Bronze,2023-02-25,Pet Supplies,1,6365
11905,47,,62947,Elmhurst,,60126,Central,United States,56,1437.6405,Silver,2023-04-09,Sports and Outdoors,1,6367
16646,,Female,118911,Lakeville,Minnesota,55044,Central,United States,35,5994.176,Gold,2023-12-25,Home and Kitchen,0,6368
14693,47,Female,48478,Los Angeles,California,90036,West,United States,99,4559.6094,Silver,2023-02-14,Pet Supplies,1,6370
17726,43,,59392,Roseville,California,95661,West,United States,51,3779.7012,Silver,2023-04-26,Sports and Outdoors,1,6378
10347,,Female,43555,Lawrence,Massachusetts,1841,East,United States,102,11444.706,Platinum,2023-12-23,Home and Kitchen,0,6381
11431,25,Female,68329,Waco,Texas,76706,Central,United States,66,10366.235,Platinum,2023-11-02,Home and Kitchen,0,6385
13516,,,91005,Houston,Texas,77095,Central,United States,76,8479.566,Gold,2023-12-27,Beauty,0,6386
15032,34,Female,87657,,Texas,77095,Central,United States,94,7941.2607,Gold,2023-11-17,Health & Personal Care,0,6387
18734,35,Male,87389,Seattle,Washington,98105,West,United States,32,645.0206,Bronze,,Electronics,1,6397
12383,19,Female,104280,Salem,Virginia,24153,South,United States,42,3658.0605,Silver,2023-08-21,Beauty,1,6403
18378,24,Female,,Salem,Virginia,24153,South,United States,37,373.39636,Bronze,2023-10-17,Furniture,0,6404
17688,,Female,60315,Salem,Virginia,24153,South,United States,61,12317.954,Platinum,2023-07-04,Electronics,1,6405
14308,18,Female,74225,San Francisco,California,94110,West,United States,55,1424.8676,Silver,2023-08-10,Sports and Outdoors,1,6408
19544,62,Female,103761,Columbus,Ohio,43229,,United States,12,3681.3267,Silver,2023-08-26,Grocery,1,6412
17392,42,Male,101490,Louisville,Kentucky,40214,South,United States,53,4971.237,Silver,2023-03-24,Grocery,1,6429
16945,,Female,69761,Louisville,Kentucky,40214,South,United States,56,3918.1008,Silver,2023-09-18,Clothing,1,6431
12861,31,Female,71616,,California,90045,West,United States,34,10664.083,Platinum,2023-12-05,Pet Supplies,0,6433
12108,37,,60799,San Francisco,,94109,West,United States,35,744.32965,Bronze,2023-08-24,Health & Personal Care,1,6439
12057,48,Male,,San Francisco,California,94109,West,United States,25,9470.216,Gold,2023-08-18,Furniture,1,6440
10653,,Female,24470,New York City,New York,10024,East,United States,39,9013.889,Gold,2023-11-17,Pet Supplies,0,6443
12920,49,,96466,San Francisco,California,94109,West,United States,62,4314.496,Silver,2023-05-26,Pet Supplies,1,6450
14138,18,Female,72023,Charlotte,,28205,South,United States,13,9793.432,Gold,2023-12-28,Grocery,0,6453
17479,41,,90543,Indianapolis,,46203,Central,United States,26,9271.903,Gold,2023-12-07,Furniture,0,6457
11623,58,Female,80161,Springfield,Oregon,97477,West,United States,73,2620.8367,Silver,2023-10-16,Health & Personal Care,0,6463
13132,37,Female,60511,Arlington,Texas,76017,Central,United States,26,2612.8625,Silver,2023-08-20,Electronics,1,6465
19749,18,,75965,Arlington,Texas,76017,Central,United States,81,5907.651,Gold,2023-12-01,Office Products,0,6467
18735,33,Female,67948,Arlington,Texas,76017,Central,United States,82,6488.035,Gold,2023-12-19,Clothing,0,6470
16825,58,Female,36088,Gilbert,Arizona,85234,West,United States,44,5769.8237,Gold,2023-12-15,Office Products,0,6476
12179,63,Male,78614,Virginia Beach,Virginia,23464,South,United States,12,6537.0757,Gold,2023-12-20,Beauty,0,6481
16310,,Female,59233,San Diego,California,92024,West,United States,71,11276.95,Platinum,2023-11-01,Electronics,0,6489
10074,59,Female,56201,Lawrence,Indiana,46226,,United States,60,13237.532,Platinum,2023-11-17,Home and Kitchen,0,6492
11516,50,Female,47463,Phoenix,,85023,West,United States,87,3831.6938,Silver,2023-09-28,Office Products,1,6494
12345,31,Female,45985,Meriden,Connecticut,6450,,United States,50,6086.752,Gold,2023-12-29,Furniture,0,6497
11279,53,Female,54024,Bloomington,,61701,Central,United States,33,6579.1206,Gold,2023-11-10,Beauty,0,6501
17619,35,Male,75680,Milwaukee,Wisconsin,53209,Central,United States,66,4144.226,Silver,2023-06-13,Beauty,1,6506
18758,24,Male,71627,New York City,New York,10024,East,United States,36,6540.3687,Gold,2023-11-22,Office Products,0,6513
19599,51,Female,76864,Long Beach,California,90805,West,United States,94,4939.352,Silver,2023-09-05,Beauty,1,6521
19845,20,Female,78915,Hot Springs,Arkansas,71901,South,United States,53,9059.435,Gold,2023-02-08,Home and Kitchen,1,6532
14722,19,Female,67702,Hot Springs,Arkansas,71901,South,United States,70,9652.4375,Gold,2023-09-30,Furniture,1,6534
17904,41,Male,67765,Goldsboro,North Carolina,27534,South,United States,56,11942.531,Platinum,2023-10-01,Health & Personal Care,0,6535
14251,28,Female,43141,Richmond,Indiana,47374,Central,United States,16,3830.441,Silver,2023-09-01,Electronics,1,6543
14515,40,Male,,,California,94122,West,United States,93,9779.017,Gold,2023-12-17,Sports and Outdoors,0,6554
13631,18,Female,71094,Los Angeles,California,90008,West,United States,48,581.6585,Bronze,2023-05-18,Office Products,1,6558
19264,22,,53618,New York City,New York,10035,East,United States,40,2883.7463,Silver,,Grocery,1,6564
12627,60,Female,92299,Paterson,New Jersey,7501,East,United States,98,12150.816,Platinum,2023-06-15,Pet Supplies,1,6569
13848,32,Male,68964,Lakewood,New Jersey,8701,East,United States,28,6441.1377,Gold,2023-11-30,Clothing,0,6571
14256,20,Female,50854,Lakewood,New Jersey,8701,East,United States,100,2218.789,Silver,2023-06-10,Office Products,1,6573
16874,41,Female,78458,Lakewood,New Jersey,8701,East,United States,102,3540.7256,Silver,,Clothing,1,6584
16397,51,Female,82799,Los Angeles,California,90004,West,United States,76,2275.34,Silver,2023-03-27,Office Products,1,6589
18463,23,Female,52620,Baltimore,Maryland,21215,East,United States,103,3914.7444,Silver,2023-09-05,Furniture,1,6596
15656,56,Male,71219,Durham,North Carolina,27707,South,United States,103,3959.5251,Silver,2023-08-24,Sports and Outdoors,1,6605
19833,,Female,101314,Roseville,California,95661,West,United States,15,8992.151,Gold,2023-11-28,Home and Kitchen,0,6606
17939,41,Female,72654,Houston,Texas,77041,Central,United States,27,5029.8555,Gold,2023-12-14,Beauty,0,6613
13475,22,Female,71346,Houston,,77041,Central,United States,62,7777.329,Gold,2023-12-28,Pet Supplies,0,6614
14698,18,Female,93562,Phoenix,Arizona,85023,West,United States,88,9969.625,Gold,2023-02-23,Office Products,1,6618
19098,29,Male,61674,Seattle,Washington,98105,West,United States,72,8392.209,Gold,,Grocery,0,6632
19672,23,Female,76033,Peoria,Illinois,61604,,United States,29,2982.7966,Silver,2023-02-11,Beauty,1,6636
12162,,Female,25266,Lafayette,Indiana,47905,Central,United States,5,5639.379,Gold,2023-11-29,Pet Supplies,0,6644
16253,25,Female,78603,Lafayette,,47905,Central,United States,28,1215.5995,Silver,2023-07-11,Clothing,1,6645
14849,34,,44266,New York City,,10009,East,United States,101,9769.471,Gold,2023-07-16,Pet Supplies,1,6646
13976,66,Female,28775,Springfield,Virginia,22153,,United States,38,10183.129,Platinum,2023-11-12,Furniture,0,6658
19111,24,Female,58772,El Cajon,California,92020,West,United States,61,7765.7974,Gold,2023-11-11,Furniture,0,6661
11669,44,Male,75158,,Wisconsin,53132,Central,United States,85,12020.781,Platinum,2023-12-02,Home and Kitchen,0,6666
12848,40,Female,56536,Franklin,Wisconsin,53132,Central,United States,99,11943.271,Platinum,2023-11-06,Home and Kitchen,0,6667
16864,48,Female,60013,,Arkansas,72209,South,United States,40,9597.608,Gold,2023-09-18,Pet Supplies,1,6669
13399,,,66612,Little Rock,Arkansas,72209,South,United States,37,11866.571,Platinum,2023-05-06,Sports and Outdoors,1,6672
13652,57,Female,109777,Los Angeles,California,90008,West,United States,47,12746.338,Platinum,2023-11-11,Home and Kitchen,0,6676
16389,42,Male,89827,Los Angeles,California,90008,West,United States,64,4954.469,Silver,2023-03-16,Pet Supplies,1,6677
18953,36,Male,80128,Los Angeles,California,90004,West,United States,13,13052.963,Platinum,2023-10-31,Home and Kitchen,0,6682
10203,39,,80683,Los Angeles,California,90004,West,United States,39,10109.155,Platinum,2023-11-04,Pet Supplies,0,6686
17553,27,Female,72024,Dallas,,75217,,United States,51,7658.6587,Gold,2023-12-05,Health & Personal Care,0,6693
10292,26,Female,85994,Springfield,Ohio,45503,East,United States,63,248.2761,Bronze,2023-03-17,Clothing,1,6700
18400,18,Female,83149,,Georgia,31907,South,United States,2,3459.3691,Silver,2023-11-16,Home and Kitchen,0,6704
19008,54,Female,62499,Columbus,Georgia,31907,South,United States,6,7169.152,Gold,2023-12-09,Clothing,0,6711
19266,51,Female,64427,Naperville,,60540,Central,United States,26,1555.6013,Silver,2023-06-03,Sports and Outdoors,1,6713
19959,35,,75177,Naperville,Illinois,60540,Central,United States,66,3370.1025,Silver,2023-12-17,Furniture,0,6714
13616,55,Male,77300,Chicago,,60653,Central,United States,10,1738.5748,Silver,2023-06-24,Health & Personal Care,1,6717
13715,24,,,North Charleston,South Carolina,29406,South,United States,14,7744.273,Gold,2023-12-18,Health & Personal Care,0,6723
12460,27,Male,83771,Chicago,Illinois,60623,Central,United States,31,11364.074,Platinum,2023-04-26,Pet Supplies,1,6730
11429,52,Female,51824,Chicago,,60623,Central,United States,82,11774.547,Platinum,2023-12-01,Health & Personal Care,0,6731
11310,27,Male,84921,,New York,10011,,United States,98,12357.81,Platinum,2023-12-23,Beauty,0,6736
16990,,Male,68201,Auburn,Alabama,36830,South,United States,80,1714.013,Silver,2023-05-27,Sports and Outdoors,1,6738
15346,45,Female,60708,San Francisco,California,94109,West,United States,67,5368.5596,Gold,2023-12-11,Clothing,0,6745
12489,31,Female,,Philadelphia,Pennsylvania,19140,East,United States,96,783.0655,Bronze,2023-04-24,Beauty,1,6749
19912,30,Male,56240,El Paso,Texas,79907,Central,United States,85,7134.051,Gold,2023-09-06,Grocery,1,6750
16420,54,Female,77920,El Paso,Texas,79907,Central,United States,22,6584.993,Gold,2023-09-03,Office Products,1,6751
19392,36,,,New York City,New York,10009,East,United States,58,1964.8362,Silver,2023-02-17,Clothing,1,6754
14887,41,Female,127428,Aurora,Illinois,60505,Central,United States,95,10744.467,Platinum,2023-12-27,Electronics,0,6761
10647,32,Female,86902,Columbus,Georgia,31907,South,United States,84,12505.293,Platinum,2023-12-09,Beauty,0,6770
11056,41,,56660,Columbia,South Carolina,29203,,United States,89,11022.792,Platinum,2023-12-10,Home and Kitchen,0,6779
14863,52,Male,57760,Houston,Texas,77095,Central,United States,39,10159.759,Platinum,2023-12-21,Home and Kitchen,0,6787
11671,,,58570,New York City,New York,10024,East,United States,98,9574.843,Gold,2023-11-06,Furniture,0,6793
12199,33,Male,92398,Detroit,Michigan,48227,Central,United States,37,5522.341,Gold,2023-11-29,Clothing,0,6800
13557,41,Female,35853,Hampton,Virginia,23666,South,United States,60,12710.766,Platinum,2023-11-11,Beauty,0,6803
13804,47,Male,32243,Hampton,,23666,South,United States,17,6586.7383,Gold,2023-12-14,Home and Kitchen,0,6804
16663,45,Male,72264,Las Vegas,Nevada,89115,West,United States,57,327.36908,Bronze,2023-12-09,Office Products,0,6808
14430,36,,49686,Rockford,,61107,Central,United States,96,10521.638,Platinum,2023-05-27,Home and Kitchen,1,6810
12207,,Female,52711,Laguna Niguel,,92677,,United States,12,2989.5537,Silver,2023-10-29,Pet Supplies,0,6811
19102,51,,89323,Los Angeles,California,90045,West,United States,24,8543.978,Gold,2023-11-01,Pet Supplies,0,6816
18339,53,Male,68510,Richmond,Kentucky,40475,South,United States,52,2070.529,Silver,2023-08-31,Furniture,1,6826
10851,50,Male,88926,Richmond,Kentucky,40475,South,United States,42,9537.046,Gold,,Home and Kitchen,0,6827
19287,,Female,99373,Denver,Colorado,80219,West,United States,17,11193.641,Platinum,,Pet Supplies,0,6832
14878,46,Male,77681,Denver,Colorado,80219,West,United States,41,7868.2705,Gold,2023-12-02,Beauty,0,6833
19235,28,Female,106383,New York City,New York,10011,East,United States,74,13044.686,Platinum,2023-03-11,Home and Kitchen,1,6839
18422,,Female,43258,Fremont,Nebraska,68025,,United States,6,444.83997,Bronze,2023-06-17,Furniture,1,6840
19060,41,Female,97015,New York City,New York,10011,East,United States,73,3153.9714,Silver,2023-09-12,Health & Personal Care,1,6844
14178,51,Female,48798,San Diego,California,92105,West,United States,10,3902.2986,Silver,2023-07-16,Electronics,1,6847
18872,29,Male,65609,Dallas,Texas,75217,Central,United States,94,2808.764,Silver,2023-04-02,Home and Kitchen,1,6856
11670,32,,74508,Anaheim,California,92804,West,United States,100,11575.848,Platinum,2023-12-27,Beauty,0,6864
14351,61,Female,100189,Anaheim,,92804,West,United States,75,3779.683,Silver,2023-03-13,Grocery,1,6870
17250,,,22530,Salem,Oregon,97301,,United States,35,1066.8833,Silver,2023-01-24,Beauty,1,6874
15792,46,Female,,Los Angeles,California,90049,West,United States,23,2622.155,Silver,2023-09-29,Sports and Outdoors,1,6877
12370,28,Male,75551,Charlotte,North Carolina,28205,South,United States,5,1680.8481,Silver,2023-12-06,Pet Supplies,0,6889
18186,24,Female,77406,Charlotte,North Carolina,28205,South,United States,79,2246.5134,Silver,2023-04-02,Pet Supplies,1,6891
14191,37,Female,65474,Concord,California,94521,West,United States,31,8415.318,Gold,2023-11-14,Sports and Outdoors,0,6895
17836,23,Female,51467,Newark,Ohio,43055,,United States,56,12876.621,Platinum,2023-02-24,Home and Kitchen,1,6915
10661,22,,68754,Newark,Ohio,43055,East,United States,50,9269.649,Gold,2023-11-08,Clothing,0,6917
18177,34,,111285,New York City,New York,10035,East,United States,4,2952.2908,Silver,2023-07-08,Beauty,1,6921
19601,,Male,79246,New York City,New York,10035,East,United States,46,494.97476,Bronze,2023-02-26,Grocery,1,6922
13500,34,,22530,New York City,New York,10035,East,United States,1,2879.7876,Silver,2023-01-25,Clothing,1,6923
16861,39,Male,67662,Seattle,,98103,West,United States,2,2152.0256,Silver,,Clothing,1,6930
13358,49,Male,84722,Atlanta,Georgia,30318,South,United States,63,11250.91,Platinum,2023-07-11,Sports and Outdoors,1,6937
19145,26,Female,52358,Newark,Delaware,19711,East,United States,26,10271.253,Platinum,2023-12-22,Pet Supplies,0,6938
18164,48,,85371,Richmond,Indiana,47374,Central,United States,73,11467.181,Platinum,2023-11-21,Sports and Outdoors,0,6943
15211,18,Female,70306,Miami,Florida,33180,South,United States,9,881.302,Bronze,2023-08-11,Office Products,1,6947
11826,37,Female,90488,Philadelphia,Pennsylvania,19140,East,United States,50,10226.016,Platinum,2023-11-08,Pet Supplies,0,6953
13549,,Female,84188,Philadelphia,,19140,East,United States,56,1874.2872,Silver,2023-11-27,Health & Personal Care,0,6956
10640,49,Female,56949,,North Carolina,28540,South,United States,19,11704.295,Platinum,2023-12-24,Health & Personal Care,0,6962
12745,51,Female,73180,,Illinois,60623,Central,United States,63,9389.771,Gold,2023-11-21,Pet Supplies,0,6969
19574,48,,61401,,California,94122,West,United States,54,8539.496,Gold,2023-04-08,Electronics,1,6976
16065,39,Female,57127,,California,94122,West,United States,3,3772.7563,Silver,2023-07-21,Pet Supplies,1,6978
15995,38,Male,,San Francisco,California,94109,West,United States,41,5894.2817,Gold,2023-12-05,Electronics,0,6980
13408,25,Female,72588,San Diego,California,92024,West,United States,86,7400.645,Gold,2023-12-23,Health & Personal Care,0,6998
16210,42,Female,45234,Hialeah,Florida,33012,South,United States,54,8057.265,Gold,2023-12-16,Electronics,0,7000
14106,30,Female,114833,,California,90036,West,United States,13,7991.109,Gold,2023-11-01,Furniture,0,7006
12343,,Female,82837,Seattle,Washington,98115,West,United States,56,10522.58,Platinum,,Furniture,0,7020
11187,36,Female,53357,Chicago,Illinois,60623,Central,United States,28,5025.102,Gold,2023-11-05,Pet Supplies,0,7031
12784,36,Male,45021,San Francisco,California,94122,West,United States,83,3628.4084,Silver,2023-11-22,Home and Kitchen,0,7033
16926,30,Male,71201,San Francisco,California,94122,West,United States,50,215.2331,Bronze,2023-06-18,Sports and Outdoors,1,7034
14559,,Male,41113,New York City,New York,10011,,United States,34,4003.9143,Silver,2023-06-12,Health & Personal Care,1,7041
11961,27,,92425,New York City,New York,10011,East,United States,35,457.7865,Bronze,2023-03-24,Health & Personal Care,1,7043
