Country,City,State,Postal Code,Region,Age,Gender,Income,Customer ID
United States,Huntsville,Texas,77340,Central,55.0,Male,106732.0,14742
United States,Huntsville,Texas,77340,Central,50.0,,70602.0,17386
United States,Portland,Oregon,97206,West,41.0,,57412.0,14119
United States,Louisville,Colorado,80027,West,33.0,,92958.0,14118
United States,Seattle,Washington,98115,West,57.0,Female,76265.0,11408
United States,Baltimore,Maryland,21215,East,,Male,59589.0,15940
United States,San Francisco,California,94109,West,22.0,Female,104032.0,18559
United States,Los Angeles,California,90004,West,56.0,Female,95759.0,15429
United States,Los Angeles,,90004,West,52.0,Female,,18681
United States,Aurora,,60505,Central,,Female,,16629
United States,Seattle,Washington,98103,,21.0,,55943.0,12117
United States,Athens,Georgia,30605,,42.0,Female,73466.0,19428
United States,Apopka,Florida,32712,South,,Female,86407.0,16083
United States,Apopka,Florida,32712,South,36.0,Female,84494.0,17649
United States,New York City,New York,10009,East,31.0,Female,77677.0,10314
United States,New York City,New York,10009,East,,Female,50031.0,14911
United States,San Francisco,,94110,West,45.0,,64914.0,16419
United States,Dallas,Texas,75217,Central,38.0,Female,59335.0,11270
United States,San Diego,California,92105,West,63.0,Female,55614.0,12626
United States,San Diego,,92105,West,46.0,Female,77714.0,15840
United States,San Diego,California,92105,West,39.0,,94060.0,11129
United States,San Diego,California,92105,West,35.0,Male,62205.0,12537
United States,New York City,New York,10035,East,27.0,Male,76458.0,15367
United States,Lewiston,Maine,4240,East,31.0,Female,96529.0,15073
United States,Lewiston,,4240,,31.0,Female,79336.0,19585
United States,Lewiston,Maine,4240,East,32.0,Female,50728.0,11764
United States,Long Beach,California,90805,West,42.0,Male,23938.0,18328
United States,Long Beach,California,90805,West,35.0,Male,51906.0,10846
United States,Seattle,Washington,98115,,43.0,Female,66725.0,16999
United States,Seattle,Washington,98115,West,45.0,Female,49244.0,16837
United States,Seattle,,98115,West,52.0,Female,86019.0,14382
United States,Rochester,Minnesota,55901,Central,34.0,,89078.0,14898
United States,Rochester,Minnesota,55901,Central,52.0,Female,95539.0,17241
United States,Rochester,Minnesota,55901,Central,34.0,Male,77402.0,16897
United States,Rochester,Minnesota,55901,Central,35.0,Male,88111.0,10686
United States,San Francisco,California,94110,West,,Male,68697.0,16932
United States,San Francisco,California,94110,West,34.0,Female,62458.0,13317
United States,Seattle,Washington,98103,West,21.0,Female,41454.0,13181
United States,Spokane,Washington,99207,West,49.0,,71748.0,18195
United States,Franklin,Tennessee,37064,South,56.0,Female,48993.0,14379
United States,Jackson,Tennessee,38301,South,51.0,Female,89522.0,12320
United States,Austin,Texas,78745,Central,50.0,Female,75446.0,19180
United States,Pembroke Pines,Florida,33024,South,43.0,Female,69862.0,14268
United States,Pembroke Pines,Florida,33024,South,,Female,72693.0,16021
United States,Philadelphia,Pennsylvania,19143,East,60.0,Female,73769.0,11949
United States,Danville,Illinois,61832,Central,37.0,Female,78143.0,17945
United States,New York City,New York,10009,East,19.0,Female,72285.0,10084
United States,New York City,New York,10009,East,36.0,Female,22944.0,12448
United States,New York City,New York,10009,,37.0,Female,,19236
United States,Columbus,Ohio,43229,East,38.0,Male,68915.0,15635
United States,Columbus,Ohio,43229,,38.0,Female,75237.0,16507
United States,Chula Vista,California,91911,West,,Male,78754.0,17307
United States,San Francisco,California,94110,West,40.0,Female,80930.0,18857
United States,New York City,,10009,East,,Female,46849.0,12672
United States,San Antonio,Texas,78207,Central,44.0,Female,91194.0,19768
United States,San Antonio,Texas,78207,,66.0,Female,93026.0,15490
United States,Jacksonville,North Carolina,28540,South,32.0,Female,79456.0,11092
United States,San Francisco,California,94109,West,39.0,Female,52757.0,11840
United States,San Francisco,,94109,,61.0,Female,58451.0,13464
United States,Avondale,Arizona,85323,West,40.0,Female,,10081
United States,Chicago,Illinois,60610,Central,45.0,Female,111038.0,10484
United States,Chicago,Illinois,60610,Central,32.0,Female,79909.0,19289
United States,Chicago,Illinois,60610,Central,34.0,Male,77716.0,13058
United States,Escondido,,92025,West,29.0,Male,,19583
United States,Long Beach,New York,11561,East,42.0,Female,110492.0,15092
United States,Long Beach,New York,11561,East,33.0,Male,100887.0,17775
United States,Newark,Delaware,19711,East,26.0,Male,85011.0,15241
United States,Buffalo,New York,14215,East,31.0,Female,40476.0,13005
United States,,,77070,Central,64.0,Male,55284.0,10731
United States,Houston,Texas,77070,Central,18.0,Female,59769.0,18134
United States,Houston,Texas,77070,Central,33.0,Female,113110.0,12635
United States,Wichita,Kansas,67212,Central,51.0,Female,61230.0,14838
United States,Colorado Springs,,80906,West,53.0,,65630.0,11528
United States,Colorado Springs,Colorado,80906,West,40.0,Female,78202.0,14679
United States,Colorado Springs,Colorado,80906,West,27.0,Female,64322.0,16316
United States,Colorado Springs,Colorado,80906,West,27.0,,99683.0,17692
United States,Colorado Springs,Colorado,80906,West,38.0,Female,58055.0,17050
United States,,Colorado,80906,West,55.0,Female,74202.0,13271
United States,Colorado Springs,Colorado,80906,West,62.0,Male,75169.0,15434
United States,Colorado Springs,Colorado,80906,West,34.0,Male,81683.0,15406
United States,Colorado Springs,Colorado,80906,West,22.0,Female,45833.0,13261
United States,,New York,10011,East,18.0,Female,,19971
United States,Los Angeles,California,90036,West,,Male,122127.0,12434
United States,,,30062,,57.0,Male,,12349
United States,Jacksonville,,32216,South,24.0,,152597.0,14472
United States,Jacksonville,,32216,,52.0,,71237.0,17188
United States,Jacksonville,Florida,32216,South,30.0,Female,59070.0,12016
United States,,Florida,32216,South,22.0,Female,59031.0,18514
United States,Jacksonville,Florida,32216,South,64.0,Male,74174.0,14805
United States,Jacksonville,Florida,32216,South,48.0,Female,59046.0,19775
United States,Jacksonville,Florida,32216,South,43.0,Female,102388.0,10114
United States,Philadelphia,Pennsylvania,19140,East,,Female,71001.0,17477
United States,Philadelphia,Pennsylvania,19140,East,23.0,Female,51205.0,18979
United States,Los Angeles,California,90008,West,41.0,Female,123619.0,14988
United States,Los Angeles,California,90008,West,43.0,Female,86850.0,12440
United States,,,90008,West,34.0,Male,,11506
United States,Philadelphia,Pennsylvania,19134,,26.0,Female,75746.0,11540
United States,Eau Claire,Wisconsin,54703,Central,45.0,,,16636
United States,Eau Claire,Wisconsin,54703,Central,,Male,42340.0,11428
United States,Philadelphia,,19134,East,34.0,Female,52334.0,12527
United States,Philadelphia,Pennsylvania,19134,East,,Female,68389.0,13420
United States,Philadelphia,Pennsylvania,19134,,23.0,Male,64575.0,15224
United States,Los Angeles,California,90004,West,34.0,Female,49076.0,17174
United States,Philadelphia,Pennsylvania,19134,East,,Female,72421.0,14769
United States,Philadelphia,Pennsylvania,19134,East,31.0,Female,97875.0,10477
United States,Philadelphia,Pennsylvania,19134,East,,,68642.0,19725
United States,Philadelphia,,19134,East,36.0,Male,55769.0,18790
United States,Norwich,Connecticut,6360,,27.0,Female,78473.0,18584
United States,San Antonio,Texas,78207,Central,35.0,,56281.0,12379
United States,,Texas,78207,Central,42.0,Male,81361.0,10931
United States,Yuma,Arizona,85364,,43.0,Female,71570.0,15650
United States,Columbus,Ohio,43229,East,30.0,Female,89517.0,18290
United States,Columbus,Ohio,43229,East,37.0,Male,102619.0,10004
United States,,Ohio,43229,East,26.0,Male,64410.0,10663
United States,Los Angeles,California,90036,West,36.0,Female,120027.0,15966
United States,Richmond,Kentucky,40475,South,,Male,62978.0,10096
United States,Richmond,Kentucky,40475,South,31.0,Female,69622.0,17535
United States,,New York,10035,East,52.0,Female,100310.0,15912
United States,Wausau,Wisconsin,54401,Central,,Female,,18166
United States,Wausau,Wisconsin,54401,Central,18.0,Female,70601.0,11255
United States,Wausau,Wisconsin,54401,Central,29.0,Female,87472.0,18544
United States,Wausau,Wisconsin,54401,Central,32.0,,112950.0,16696
United States,San Francisco,California,94110,West,,Male,40570.0,14717
United States,San Francisco,California,94110,West,28.0,Female,62019.0,16853
United States,,California,94110,West,38.0,,102557.0,14703
United States,Dublin,,43017,East,40.0,Male,108023.0,14204
United States,Dublin,Ohio,43017,East,30.0,Female,89466.0,18657
United States,,Ohio,43017,East,60.0,Female,112568.0,13301
United States,Henderson,Kentucky,42420,South,34.0,Female,64381.0,17389
United States,Bowling Green,Ohio,43402,East,21.0,Female,56951.0,13694
United States,Memphis,Tennessee,38109,South,27.0,Female,55410.0,16483
United States,Lakewood,New Jersey,8701,,44.0,Male,58745.0,17153
United States,Los Angeles,California,90008,West,36.0,Male,82989.0,17743
United States,Rochester,New York,14609,East,,,94116.0,15728
United States,Salem,Oregon,97301,West,33.0,Female,68460.0,15639
United States,Salem,Oregon,97301,West,39.0,Female,93838.0,16144
United States,Salem,Oregon,97301,West,18.0,Female,92214.0,15194
United States,Pasco,Washington,99301,West,55.0,Female,100520.0,17368
United States,Pasco,Washington,99301,West,53.0,Female,59553.0,13195
United States,Pasco,Washington,99301,West,,Male,63465.0,17315
United States,Pasco,Washington,99301,West,57.0,,52787.0,15950
United States,Oakland,California,94601,West,29.0,Female,65578.0,14839
United States,Oakland,,94601,West,30.0,Female,73428.0,18456
United States,Oakland,California,94601,,38.0,Female,26835.0,11031
United States,Los Angeles,California,90004,West,,Male,95772.0,11312
United States,Los Angeles,California,90004,West,57.0,Female,61814.0,19793
United States,Los Angeles,California,90004,West,34.0,,106543.0,11287
United States,Oak Park,Illinois,60302,Central,27.0,Female,64222.0,16047
United States,Morristown,New Jersey,7960,East,38.0,Female,96776.0,11891
United States,Austin,Texas,78745,Central,,Female,74197.0,12395
United States,New York City,New York,10011,East,29.0,Male,,16523
United States,New York City,New York,10011,East,34.0,Male,45443.0,12301
United States,New York City,New York,10024,East,26.0,Female,68878.0,16154
United States,Seattle,Washington,98103,West,,Female,70771.0,17192
United States,Seattle,Washington,98103,West,28.0,Female,55088.0,12938
United States,Seattle,Washington,98103,West,,,74891.0,18527
United States,Seattle,Washington,98103,West,47.0,,69831.0,16198
United States,Lancaster,Pennsylvania,17602,East,59.0,Female,66417.0,19697
United States,Lancaster,Pennsylvania,17602,East,44.0,Female,66329.0,19812
United States,Houston,Texas,77095,Central,,Female,61525.0,16973
United States,Houston,,77095,Central,29.0,Male,54701.0,17169
United States,Houston,,77095,Central,24.0,Male,91158.0,17199
United States,Houston,,77095,Central,43.0,Female,101165.0,19778
United States,Columbus,Ohio,43229,East,,Male,63689.0,18712
United States,Durham,North Carolina,27707,South,,Female,90241.0,10739
United States,Durham,North Carolina,27707,South,46.0,,75216.0,11736
United States,Pensacola,Florida,32503,South,31.0,Female,52747.0,17159
United States,Henderson,Kentucky,42420,South,,Female,,10978
United States,,Kentucky,42420,South,49.0,Male,100828.0,10428
United States,Henderson,,42420,South,35.0,,53564.0,17191
United States,Henderson,Kentucky,42420,South,,Female,54019.0,17270
United States,Anaheim,California,92804,West,,Male,96749.0,16566
United States,Anaheim,California,92804,West,42.0,Female,75780.0,12470
United States,,Michigan,48227,,53.0,Male,61115.0,16076
United States,Marietta,Georgia,30062,South,43.0,Male,104994.0,18192
United States,Marietta,Georgia,30062,South,43.0,Male,71430.0,11686
United States,Marietta,Georgia,30062,South,40.0,Female,88496.0,19094
United States,Marietta,Georgia,30062,South,51.0,Female,78992.0,18996
United States,,,98103,West,,Male,100449.0,16069
United States,Seattle,Washington,98103,West,44.0,Female,69837.0,11896
United States,Seattle,Washington,98103,West,32.0,Male,81793.0,15390
United States,Seattle,Washington,98103,West,41.0,Female,94256.0,12219
United States,Seattle,Washington,98103,West,47.0,,86257.0,16804
United States,Seattle,Washington,98103,West,47.0,,105729.0,11248
United States,Seattle,Washington,98103,West,43.0,,115896.0,15586
United States,Parma,,44134,East,35.0,Female,103914.0,16813
United States,Parma,Ohio,44134,East,18.0,Female,76532.0,11890
United States,Gresham,Oregon,97030,,,Female,,14365
United States,Anaheim,California,92804,West,27.0,Female,53742.0,10457
United States,Anaheim,California,92804,West,18.0,,75567.0,11244
United States,New York City,New York,10035,,,Female,44705.0,14674
United States,New York City,New York,10035,East,48.0,Female,35797.0,11451
United States,Houston,Texas,77070,Central,49.0,,63998.0,12509
United States,Concord,,3301,East,,Female,77989.0,15976
United States,Concord,,3301,East,41.0,Male,41942.0,14375
United States,Fairfield,Ohio,45014,,45.0,,67257.0,17874
United States,Fairfield,Ohio,45014,East,40.0,,74055.0,10649
United States,Johnson City,,37604,South,34.0,,,11389
United States,Johnson City,Tennessee,37604,,45.0,Male,82214.0,10826
United States,,Tennessee,37604,South,38.0,Female,65494.0,12866
United States,,Tennessee,37604,South,22.0,Female,101652.0,11391
United States,Johnson City,Tennessee,37604,South,43.0,Male,103571.0,11236
United States,Seattle,Washington,98105,,,Male,87761.0,11402
United States,Seattle,Washington,98105,West,48.0,Female,83952.0,10585
United States,League City,,77573,Central,38.0,Male,62780.0,10698
United States,League City,Texas,77573,Central,46.0,Female,86190.0,12480
United States,Gaithersburg,Maryland,20877,East,46.0,,91691.0,17898
United States,Gaithersburg,Maryland,20877,East,29.0,,100913.0,14823
United States,Chicago,Illinois,60653,Central,45.0,Male,66537.0,13729
United States,Huntsville,Alabama,35810,South,,Female,107807.0,18474
United States,Huntsville,,35810,South,26.0,Female,74655.0,17653
United States,Huntsville,Alabama,35810,South,,Female,108281.0,11584
United States,Huntsville,Alabama,35810,,22.0,Female,36210.0,15505
United States,,Massachusetts,1841,East,33.0,Female,79158.0,17103
United States,Chicago,Illinois,60623,Central,39.0,,82172.0,17563
United States,Fairfield,Connecticut,6824,East,56.0,Female,95998.0,19310
United States,,Connecticut,6824,East,52.0,Female,46847.0,13746
United States,New York City,,10009,,38.0,Female,82845.0,12519
United States,New York City,New York,10009,East,46.0,Female,66680.0,19786
United States,Seattle,Washington,98103,West,45.0,Female,85319.0,14091
United States,Aurora,,80013,West,21.0,Female,,19216
United States,,Colorado,80013,,57.0,Female,31030.0,18847
United States,Aurora,Colorado,80013,West,47.0,Male,,15845
United States,Lehi,,84043,West,69.0,Male,77418.0,15272
United States,Tuscaloosa,Alabama,35401,South,29.0,,105938.0,19602
United States,San Francisco,,94109,West,32.0,Male,30879.0,19550
